iter	Passed	Remaining
138	4868	30154
139	4904	30124
140	4944	30122
141	5279	31898
142	5324	31909
143	5366	31899
144	5418	31949
145	5466	31976
146	5502	31932
147	5540	31894
148	5576	31849
149	5618	31836
150	5652	31779
151	5685	31719
152	5723	31687
153	5755	31620
154	5789	31561
155	5826	31525
156	5869	31513
157	5910	31499
158	5946	31452
159	5988	31437
160	6026	31404
161	6064	31371
162	6100	31326
163	6136	31281
164	6171	31231
165	6214	31221
166	6252	31189
167	6291	31158
168	6336	31156
169	6372	31110
170	6409	31072
171	6449	31049
172	6490	31025
173	6529	30996
174	6568	30965
175	6604	30923
176	6643	30892
177	6682	30860
178	6723	30839
179	6763	30811
180	6803	30783
181	6841	30749
182	6882	30724
183	6921	30695
184	6971	30711
185	7012	30690
186	7052	30663
187	7089	30618
188	7127	30584
189	7160	30527
190	7192	30464
191	7225	30408
192	7260	30359
193	7294	30305
194	7326	30246
195	7359	30187
196	7396	30149
197	7433	30107
198	7464	30046
199	7500	30002
200	7538	29966
201	7575	29928
202	7613	29891
203	7654	29867
204	7691	29829
205	7729	29790
206	7771	29771
207	7807	29727
208	7850	29712
209	7888	29676
210	7932	29661
211	7972	29635
212	8013	29609
213	8047	29556
214	8082	29510
215	8117	29464
216	8154	29424
217	8188	29372
218	8220	29314
219	8254	29265
220	8294	29236
221	8332	29199
222	8367	29156
223	8403	29111
224	8441	29076
225	8474	29023
226	8508	28975
227	8543	28926
228	8580	28889
229	8615	28844
230	8652	28802
231	8697	28790
232	8737	28761
233	8768	28704
234	8804	28661
235	8838	28612
236	8871	28559
237	8903	28507
238	8936	28453
239	8968	28399
240	9007	28367
241	9046	28334
242	9081	28290
243	9116	28247
244	9155	28213
245	9193	28179
246	9229	28135
247	9265	28095
248	9303	28058
249	9340	28022
250	9373	27970
251	9406	27919
252	9445	27889
253	9481	27847
254	9558	27926
255	9591	27876
256	9635	27856
257	9673	27821
258	9707	27773
259	9737	27715
260	9780	27693
261	9821	27664
262	9856	27620
263	9892	27578
264	9935	27557
265	9980	27540
266	10017	27502
267	10057	27471
268	10103	27456
269	10143	27423
270	10175	27373
271	10210	27327
272	10247	27288
273	10282	27245
274	10315	27196
275	10349	27148
276	10386	27110
277	10425	27077
278	10456	27022
279	10488	26970
280	10526	26933
281	10559	26886
282	10597	26849
283	10631	26804
284	10665	26757
285	10696	26704
286	10732	26662
287	10769	26625
288	10811	26598
289	10852	26569
290	10896	26548
291	10925	26490
292	10956	26438
293	10987	26385
294	11017	26330
295	11048	26276
296	11077	26220
297	11109	26170
298	11145	26130
299	11175	26076
300	11208	26028
301	11236	25970
302	11267	25919
303	11303	25877
304	11335	25830
305	11367	25780
306	11400	25734
307	11432	25685
308	11464	25636
309	11493	25583
310	11524	25530
311	11556	25483
312	11586	25430
313	11617	25381
314	11647	25328
315	11680	25283
316	11712	25235
317	11743	25186
318	11775	25137
319	11810	25097
320	11843	25051
321	11878	25010
322	11911	24967
323	11942	24917
324	11976	24874
325	12011	24832
326	12040	24781
327	12071	24732
328	12105	24689
329	12136	24641
330	12168	24594
331	12199	24546
332	12231	24500
333	12264	24456
334	12298	24413
335	12332	24370
336	12376	24349
337	12427	24340
338	12472	24318
339	12513	24290
340	12558	24270
341	12599	24240
342	12648	24228
343	12688	24196
344	12730	24169
345	12769	24136
346	12806	24100
347	12850	24076
348	12894	24052
349	12946	24043
350	12992	24023
351	13038	24002
352	13113	24034
353	13144	23987
354	13179	23945
355	13211	23899
356	13246	23858
357	13279	23813
358	13312	23769
359	13341	23719
360	13374	23674
361	13407	23629
362	13440	23585
363	13470	23536
364	13504	23494
365	13537	23450
366	13567	23401
367	13598	23353
368	13632	23312
369	13664	23266
370	13697	23222
371	13726	23172
372	13759	23129
373	13794	23088
374	13829	23048
375	13861	23004
376	13896	22963
377	13928	22918
378	13958	22870
379	13996	22837
380	14029	22792
381	14062	22750
382	14092	22702
383	14125	22660
384	14158	22616
385	14188	22568
386	14218	22522
387	14250	22478
388	14282	22433
389	14314	22388
390	14346	22344
391	14377	22300
392	14419	22271
393	14452	22228
394	14482	22181
395	14514	22138
396	14554	22107
397	14586	22063
398	14621	22023
399	14651	21977
400	14691	21945
401	14723	21902
402	14758	21862
403	14811	21850
404	15071	22142
405	15114	22113
406	15146	22069
407	15181	22027
408	15225	22000
409	15256	21954
410	15289	21910
411	15322	21867
412	15358	21828
413	15388	21781
414	15420	21737
415	15450	21689
416	15487	21652
417	15518	21607
418	15551	21563
419	15580	21515
420	15621	21483
421	15656	21444
422	15692	21406
423	15726	21364
424	15763	21326
425	15797	21285
426	15830	21243
427	15861	21197
428	15898	21160
429	15929	21116
430	15962	21073
431	15999	21035
432	16035	20997
433	16065	20952
434	16099	20910
435	16132	20869
436	16167	20829
437	16200	20787
438	16233	20744
439	16266	20702
440	16299	20660
441	16331	20617
442	16362	20572
443	16394	20529
444	16426	20486
445	16456	20442
446	16489	20399
447	16518	20353
448	16549	20309
449	16582	20267
450	16615	20225
451	16648	20184
452	16682	20143
453	16715	20102
454	16747	20059
455	16778	20015
456	16812	19976
457	16845	19935
458	16882	19898
459	16915	19857
460	16950	19818
461	16983	19777
462	17016	19736
463	17049	19695
464	17081	19652
465	17110	19607
466	17143	19565
467	17173	19522
468	17213	19489
469	17252	19454
470	17290	19419
471	17325	19381
472	17357	19339
473	17388	19296
474	17421	19255
475	17453	19213
476	17485	19171
477	17515	19127
478	17547	19086
479	17577	19042
480	17610	19001
481	17646	18964
482	17679	18923
483	17710	18881
484	17743	18841
485	17773	18797
486	17804	18754
487	17838	18715
488	17872	18676
489	17906	18637
490	17935	18593
491	17976	18561
492	18010	18522
493	18042	18480
494	18074	18439
495	18103	18395
496	18135	18354
497	18165	18311
498	18200	18273
499	18229	18229
500	18261	18188
501	18292	18146
502	18322	18103
503	18353	18062
504	18382	18018
505	18412	17976
506	18442	17933
507	18473	17891
508	18506	17852
509	18540	17812
510	18573	17773
511	18602	17730
512	18637	17692
513	18667	17650
514	18697	17608
515	18732	17571
516	18764	17530
517	18794	17488
518	18826	17448
519	18857	17406
520	18886	17363
521	18918	17323
522	18952	17285
523	18982	17244
524	19016	17205
525	19047	17164
526	19079	17124
527	19110	17083
528	19142	17043
529	19174	17003
530	19204	16962
531	19235	16921
532	19269	16882
533	19299	16841
534	19331	16802
535	19362	16761
536	19397	16724
537	19427	16683
538	19458	16642
539	19487	16600
540	19519	16561
541	19548	16519
542	19579	16478
543	19612	16440
544	19645	16401
545	19676	16360
546	19707	16320
547	19738	16280
548	19772	16243
549	19805	16204
550	19836	16164
551	19868	16125
552	19899	16084
553	19930	16045
554	19967	16010
555	19998	15970
556	20031	15931
557	20063	15892
558	20094	15852
559	20126	15813
560	20156	15772
561	20188	15734
562	20221	15695
563	20251	15655
564	20285	15618
565	20317	15579
566	20348	15539
567	20379	15499
568	20411	15460
569	20442	15421
570	20476	15384
571	20506	15343
572	20538	15305
573	20567	15264
574	20599	15225
575	20632	15188
576	20669	15153
577	20702	15114
578	20736	15077
579	20766	15037
580	20797	14998
581	20828	14959
582	20858	14919
583	20890	14880
584	20927	14845
585	20962	14809
586	20995	14771
587	21028	14734
588	21062	14697
589	21092	14657
590	21125	14619
591	21156	14580
592	21194	14546
593	21232	14512
594	21263	14473
595	21299	14437
596	21330	14398
597	21366	14363
598	21397	14324
599	21427	14285
600	21462	14248
601	21492	14209
602	21522	14169
603	21555	14132
604	21590	14095
605	21624	14059
606	21658	14022
607	21693	13986
608	21726	13949
609	21757	13910
610	21787	13871
611	21818	13832
612	21852	13796
613	21881	13756
614	21911	13717
615	21943	13679
616	21980	13644
617	22009	13604
618	22043	13567
619	22073	13528
620	22108	13492
621	22137	13453
622	22167	13414
623	22197	13375
624	22231	13338
625	22262	13300
626	22294	13262
627	22326	13225
628	22360	13188
629	22392	13151
630	22425	13113
631	22458	13077
632	22492	13040
633	22525	13003
634	22558	12966
635	22589	12928
636	22624	12892
637	22655	12854
638	22687	12816
639	22718	12778
640	22754	12743
641	22786	12706
642	22820	12670
643	22855	12634
644	22886	12596
645	22918	12558
646	22951	12522
647	23002	12494
648	23078	12481
649	23163	12472
650	23203	12439
651	23242	12405
652	23280	12370
653	23323	12339
654	23358	12303
655	23388	12264
656	23434	12234
657	23467	12197
658	23500	12160
659	23677	12197
660	23745	12178
661	23944	12225
662	24003	12201
663	24042	12165
664	24085	12133
665	24120	12096
666	24156	12060
667	24190	12022
668	24231	11989
669	24267	11952
670	24307	11918
671	24345	11882
672	24387	11849
673	24420	11811
674	24453	11774
675	24487	11736
676	24547	11711
677	24808	11782
678	24855	11750
679	24894	11715
680	24936	11680
681	24978	11646
682	25019	11612
683	25054	11575
684	25093	11539
685	25128	11501
686	25162	11464
687	25199	11427
688	25233	11389
689	25295	11364
690	25339	11331
691	25383	11297
692	25426	11263
693	25461	11226
694	25493	11187
695	25525	11149
696	25563	11112
697	25597	11075
698	25632	11037
699	25668	11000
700	25705	10964
701	25741	10927
702	25775	10889
703	25816	10854
704	25853	10817
705	25893	10782
706	25931	10746
707	25982	10715
708	26022	10680
709	26057	10643
710	26092	10605
711	26129	10569
712	26165	10532
713	26204	10496
714	26242	10460
715	26276	10422
716	26324	10390
717	26371	10357
718	26414	10323
719	26460	10290
720	26514	10260
721	26552	10224
722	26596	10189
723	26641	10156
724	26689	10123
725	26731	10088
726	26773	10053
727	26813	10018
728	26857	9984
729	26895	9947
730	26934	9911
731	26976	9876
732	27020	9842
733	27055	9804
734	27101	9771
735	27143	9736
736	27189	9702
737	27232	9667
738	27271	9631
739	27319	9598
740	27367	9565
741	27408	9530
742	27449	9494
743	27485	9457
744	27530	9423
745	27566	9385
746	27607	9350
747	27645	9313
748	27691	9279
749	27728	9242
750	27769	9207
751	27816	9173
752	27864	9140
753	27906	9104
754	27964	9074
755	28024	9045
756	28101	9020
757	28148	8986
758	28195	8952
759	28230	8915
760	28273	8879
761	28318	8844
762	28357	8808
763	28401	8773
764	28446	8738
765	28491	8703
766	28536	8668
767	28577	8632
768	28621	8597
769	28693	8570
770	28734	8534
771	28774	8498
772	28819	8463
773	28862	8427
774	28905	8391
775	28947	8356
776	28990	8320
777	29033	8284
778	29074	8248
779	29111	8210
780	29146	8173
781	29184	8135
782	29220	8098
783	29260	8061
784	29309	8027
785	29353	7991
786	29401	7957
787	29448	7922
788	29491	7886
789	29531	7850
790	29582	7816
791	29620	7779
792	29658	7741
793	29696	7704
794	29738	7668
795	29777	7631
796	29823	7596
797	29875	7562
798	29926	7528
799	29976	7494
800	30024	7459
801	30059	7421
802	30099	7384
803	30141	7347
804	30179	7310
805	30219	7273
806	30262	7237
807	30298	7199
808	30338	7162
809	30376	7125
810	30413	7087
811	30454	7050
812	30493	7013
813	30534	6977
814	30576	6940
815	30618	6904
816	30664	6868
817	30704	6831
818	30747	6795
819	30785	6757
820	30822	6720
821	30859	6682
822	30898	6645
823	30935	6607
824	30973	6570
825	31011	6532
826	31048	6495
827	31083	6456
828	31123	6419
829	31159	6382
830	31195	6344
831	31229	6305
832	31264	6267
833	31298	6229
834	31331	6191
835	31368	6153
836	31407	6116
837	31441	6078
838	31478	6040
839	31515	6002
840	31547	5964
841	31579	5925
842	31614	5887
843	31650	5850
844	31690	5813
845	31729	5775
846	31764	5737
847	31796	5699
848	31832	5661
849	31866	5623
850	31899	5585
851	31938	5547
852	31969	5509
853	32007	5472
854	32049	5435
855	32089	5398
856	32136	5362
857	32178	5325
858	32220	5288
859	32259	5251
860	32300	5214
861	32338	5177
862	32379	5140
863	32417	5102
864	32458	5065
865	32496	5028
866	32536	4991
867	32576	4954
868	32616	4916
869	32651	4878
870	32693	4842
871	32736	4805
872	32788	4769
873	32827	4732
874	32871	4695
875	32916	4659
876	32960	4622
877	32997	4585
878	33031	4547
879	33066	4509
880	33108	4472
881	33140	4433
882	33175	4395
883	33207	4357
884	33248	4320
885	33284	4282
886	33318	4244
887	33351	4206
888	33390	4169
889	33426	4131
890	33458	4093
891	33494	4055
892	33529	4017
893	33565	3979
894	33597	3941
895	33632	3903
896	33668	3866
897	33702	3828
898	33737	3790
899	33772	3752
900	33807	3714
901	33841	3676
902	33875	3638
903	33913	3601
904	33950	3563
905	33983	3525
906	34018	3488
907	34051	3450
908	34090	3412
909	34125	3375
910	34158	3337
911	34191	3299
912	34227	3261
913	34264	3223
914	34478	3202
915	34552	3168
916	34594	3131
917	34624	3092
918	34655	3054
919	34686	3016
920	34721	2978
921	34752	2940
922	34785	2901
923	34823	2864
924	34856	2826
925	34887	2788
926	34920	2749
927	34951	2711
928	34984	2673
929	35019	2635
930	35051	2597
931	35086	2559
932	35119	2522
933	35153	2484
934	35185	2446
935	35217	2408
936	35252	2370
937	35285	2332
938	35321	2294
939	35357	2256
940	35391	2219
941	35423	2181
942	35459	2143
943	35493	2105
944	35527	2067
945	35562	2029
946	35591	1991
947	35624	1954
948	35663	1916
949	35700	1878
950	35739	1841
951	35772	1803
952	35808	1765
953	35840	1728
954	35870	1690
955	35903	1652
956	35941	1614
957	35975	1577
958	36015	1539
959	36058	1502
960	36107	1465
961	36141	1427
962	36175	1389
963	36206	1352
964	36240	1314
965	36275	1276
966	36313	1239
967	36350	1201
968	36384	1163
969	36415	1126
970	36447	1088
971	36478	1050
972	36511	1013
973	36542	975
974	36575	937
975	36608	900
976	36640	862
977	36671	824
978	36705	787
979	36739	749
980	36773	712
981	36805	674
982	36836	637
983	36869	599
984	36903	561
985	36937	524
986	36967	486
987	36998	449
988	37031	411
989	37063	374
990	37094	336
991	37124	299
992	37158	261
993	37189	224
994	37224	187
995	37261	149
996	37294	112
997	37324	74
998	37356	37
999	37387	0
