iter	RMSE
272	0.1309671971
273	0.1308748474
274	0.130803062
275	0.1307304517
276	0.1307217414
277	0.1306603968
278	0.1306172322
279	0.1305642465
280	0.1304811025
281	0.1304407879
282	0.1303918797
283	0.1302993887
284	0.1302523469
285	0.130196869
286	0.1301039516
287	0.1300880026
288	0.1300307972
289	0.1299620488
290	0.1299072079
291	0.1298590215
292	0.1298085783
293	0.1297691054
294	0.129709507
295	0.1296752775
296	0.1295712579
297	0.1294979386
298	0.1294076334
299	0.1293554177
300	0.1293109151
301	0.1292480767
302	0.1291973877
303	0.1291054579
304	0.1290348096
305	0.1289681701
306	0.1289050283
307	0.1288185403
308	0.1287098122
309	0.1286455814
310	0.1285728958
311	0.1284938602
312	0.1284544849
313	0.1284152697
314	0.1283225861
315	0.1282919379
316	0.128252345
317	0.1281719512
318	0.1281384019
319	0.1280659872
320	0.1279847014
321	0.1279044456
322	0.12789972
323	0.1278426725
324	0.1277867349
325	0.1277382292
326	0.1276774816
327	0.1276050716
328	0.127571504
329	0.1274776868
330	0.1273670151
331	0.1273350982
332	0.1272891382
333	0.1272031244
334	0.1271182015
335	0.1270633502
336	0.1270119274
337	0.1269807147
338	0.1269294693
339	0.1269103797
340	0.1268362299
341	0.1267923075
342	0.1267445738
343	0.1267060899
344	0.1266160746
345	0.1265445456
346	0.1264917743
347	0.126390797
348	0.1263426464
349	0.1263232811
350	0.1262696638
351	0.1262047671
352	0.1261322442
353	0.1260817133
354	0.1260203287
355	0.1259627609
356	0.1259113387
357	0.1259034746
358	0.1258451451
359	0.1257893962
360	0.1257207276
361	0.1256784568
362	0.1256564543
363	0.1255720098
364	0.1254851181
365	0.1254592323
366	0.1253969254
367	0.1253536179
368	0.125317674
369	0.1252461341
370	0.1251928422
371	0.1251629078
372	0.1251319586
373	0.1251001114
374	0.1250473374
375	0.1249881693
376	0.1249599138
377	0.1249177754
378	0.124884934
379	0.1248074051
380	0.1247470622
381	0.124685057
382	0.1246123463
383	0.1245678668
384	0.1245361466
385	0.1245285818
386	0.1244636356
387	0.1244300814
388	0.1243542865
389	0.1243052715
390	0.1242676226
391	0.1241921098
392	0.1241474822
393	0.1240998362
394	0.1240523598
395	0.1240075754
396	0.1239497881
397	0.1238953159
398	0.1238574348
399	0.1238209787
400	0.1237405255
401	0.1236780769
402	0.1236488991
403	0.1236260404
404	0.1235761854
405	0.1235480939
406	0.1235128771
407	0.1234767988
408	0.1234334101
409	0.1233716907
410	0.1233169396
411	0.1232474079
412	0.1232056426
413	0.123148456
414	0.1231070851
415	0.1230539197
416	0.1230252546
417	0.1229865115
418	0.1229457487
419	0.1228859004
420	0.1228391242
421	0.122830016
422	0.1227877041
423	0.1227159332
424	0.1226661776
425	0.1226492112
426	0.1226070733
427	0.1225770284
428	0.1225384
429	0.1224461071
430	0.1224111691
431	0.1223412351
432	0.1222919017
433	0.1222228184
434	0.1221701007
435	0.1221448192
436	0.122107691
437	0.1220326361
438	0.1220013894
439	0.1219486107
440	0.1219175455
441	0.1218570286
442	0.1217822908
443	0.1217318743
444	0.121657073
445	0.1216281117
446	0.1215903896
447	0.1215331866
448	0.1214791412
449	0.1214355788
450	0.1213630106
451	0.1213197726
452	0.1212724763
453	0.1212089212
454	0.1211714369
455	0.1211298662
456	0.1210859266
457	0.1210631232
458	0.1210016792
459	0.120931118
460	0.1209004848
461	0.1208488422
462	0.120824936
463	0.1207994392
464	0.1207520738
465	0.1206817339
466	0.1206351446
467	0.1205663522
468	0.1205191912
469	0.1205001274
470	0.1204599909
471	0.1204313339
472	0.1203929948
473	0.1203134342
474	0.1202608379
475	0.1202254793
476	0.1201670769
477	0.1201247628
478	0.1200836166
479	0.1200466787
480	0.119987046
481	0.1199401437
482	0.1198708536
483	0.1198379602
484	0.119795773
485	0.1197652806
486	0.1197305146
487	0.1196810285
488	0.1196399228
489	0.1196011163
490	0.1195393968
491	0.1194991117
492	0.1194859041
493	0.1194530513
494	0.119380403
495	0.1193434484
496	0.1193064308
497	0.1192653848
498	0.1191960771
499	0.1191225325
500	0.1190936808
501	0.1190622017
502	0.1190377187
503	0.1189990273
504	0.1189523612
505	0.1189072504
506	0.1188513523
507	0.1188347205
508	0.1187634418
509	0.118727857
510	0.1186705418
511	0.1186383343
512	0.1186252934
513	0.118609085
514	0.1185571798
515	0.1185170922
516	0.1184777074
517	0.1184011619
518	0.1183412596
519	0.1183017929
520	0.1182748414
521	0.118232708
522	0.1181646937
523	0.1181274976
524	0.1180682061
525	0.1180441799
526	0.1179990169
527	0.1179552325
528	0.117905465
529	0.1178912372
530	0.1178504733
531	0.1178181541
532	0.1177873708
533	0.1177625786
534	0.1177129548
535	0.1176490754
536	0.1176223292
537	0.1175917524
538	0.1175366383
539	0.1174964594
540	0.1174557205
541	0.117386277
542	0.117350342
543	0.1172956622
544	0.1172602649
545	0.1172403458
546	0.1172426268
547	0.1172211056
548	0.1171673627
549	0.117109124
550	0.1170790158
551	0.117004428
552	0.1169718314
553	0.1169253211
554	0.1168911414
555	0.1168598126
556	0.1167882807
557	0.1167314633
558	0.1167108404
559	0.1166780427
560	0.1166830947
561	0.1166529751
562	0.1166217347
563	0.1165863345
564	0.1165216833
565	0.1165147753
566	0.1164875514
567	0.1164158505
568	0.1163743182
569	0.1163598579
570	0.1163173299
571	0.1162990852
572	0.1162869603
573	0.1162547704
574	0.1162156304
575	0.1162107322
576	0.1161641521
577	0.11611905
578	0.1160764056
579	0.1160397027
580	0.1160094049
581	0.1159897988
582	0.1159674925
583	0.1159049445
584	0.1158488745
585	0.1158191644
586	0.1158059856
587	0.1157230145
588	0.1156832872
589	0.1156364228
590	0.1156154937
591	0.1155722871
592	0.1155407812
593	0.1154852518
594	0.1154544374
595	0.1154354067
596	0.1154155544
597	0.1153853682
598	0.115331082
599	0.1152921953
600	0.115233973
601	0.1152011246
602	0.1151977942
603	0.1151554399
604	0.1150942788
605	0.1150390076
606	0.11498787
607	0.1149586297
608	0.114932804
609	0.1148618385
610	0.1148057028
611	0.1147765853
612	0.1147231085
613	0.1146814138
614	0.1146476454
615	0.1145917514
616	0.1145393751
617	0.114512169
618	0.1144566847
619	0.1144192113
620	0.1143772358
621	0.1143323043
622	0.1142761681
623	0.1142597725
624	0.1142227282
625	0.1141814031
626	0.1141601523
627	0.1141156204
628	0.1140688129
629	0.1140330168
630	0.1140144367
631	0.1139581271
632	0.1138976365
633	0.1138695404
634	0.1138248569
635	0.1138086899
636	0.1137513323
637	0.1137407577
638	0.1137300853
639	0.1136919344
640	0.1136413167
641	0.1136068214
642	0.1136168837
643	0.1135695798
644	0.1135143965
645	0.1134712387
646	0.1134675027
647	0.1134399066
648	0.1134239857
649	0.1134173903
650	0.1133851659
651	0.113349772
652	0.1133117583
653	0.1132551884
654	0.1132045657
655	0.1131790961
656	0.113140511
657	0.1131179391
658	0.1130765235
659	0.1130429894
660	0.1130023736
661	0.1129700462
662	0.1129361004
663	0.1128949748
664	0.1128782647
665	0.1128397563
666	0.1128138601
667	0.1127976486
668	0.1127772358
669	0.1127321055
670	0.1127290067
671	0.1126830943
672	0.1126536998
673	0.1126182727
674	0.1125763701
675	0.1125612468
676	0.112531318
677	0.1125053175
678	0.1124751521
679	0.1124413309
680	0.1124029017
681	0.1123405624
682	0.1123138651
683	0.11226644
684	0.1122438111
685	0.1122190273
686	0.1121736483
687	0.1121380039
688	0.1120997724
689	0.1120660784
690	0.1120266165
691	0.1120020728
692	0.111991161
693	0.1119566352
694	0.1119320501
695	0.1119190522
696	0.1119074089
697	0.1118523842
698	0.1117881619
699	0.1117635313
700	0.1117133901
701	0.111709381
702	0.1116899902
703	0.1116699432
704	0.111618176
705	0.1115800712
706	0.1115637216
707	0.1115315901
708	0.1114939674
709	0.1114436024
710	0.1114309193
711	0.1114070071
712	0.1113797127
713	0.1113541824
714	0.1113281936
715	0.1112848764
716	0.1112392282
717	0.1112183128
718	0.1111599939
719	0.1111304144
720	0.111092041
721	0.1110393433
722	0.1110329956
723	0.1110033616
724	0.1109550335
725	0.1109271148
726	0.1109031256
727	0.1108670503
728	0.1108373036
729	0.1108094085
730	0.1107727467
731	0.1107406976
732	0.110713835
733	0.1106633406
734	0.1106260631
735	0.1105723046
736	0.110547288
737	0.1105235656
738	0.1104766259
739	0.1104592026
740	0.1104072664
741	0.1103918008
742	0.1103503563
743	0.1103087965
744	0.1102693381
745	0.1102583183
746	0.1102293753
747	0.1101629121
748	0.1101397053
749	0.1101068591
750	0.1100611059
751	0.1100402596
752	0.1099891756
753	0.1099709812
754	0.1099283278
755	0.1098970443
756	0.1098804832
757	0.1098452487
758	0.109828372
759	0.1097999357
760	0.1097676137
761	0.1097718392
762	0.1097207239
763	0.1096715937
764	0.1096318673
765	0.1095797929
766	0.1095496652
767	0.1095368089
768	0.109504029
769	0.1094745765
770	0.109457115
771	0.1094240796
772	0.1093578633
773	0.1093354889
774	0.1093136963
775	0.1092891362
776	0.1092653082
777	0.1092448778
778	0.1092092496
779	0.1091699537
780	0.1091277382
781	0.1091177888
782	0.1090834959
783	0.10905612
784	0.1090257253
785	0.1090039396
786	0.1089651825
787	0.1089162012
788	0.1088907473
789	0.1088730834
790	0.1088410008
791	0.1088094626
792	0.1087756639
793	0.1087361481
794	0.108732599
795	0.1087287194
796	0.1086968763
797	0.1086729585
798	0.1086407419
799	0.1085996375
800	0.1086094675
801	0.108593882
802	0.1085648897
803	0.1085378697
804	0.1084987286
805	0.1084871068
806	0.1084639149
807	0.1084446655
808	0.1084071165
809	0.1083775655
810	0.108357072
811	0.1083505403
812	0.1083187567
813	0.1083029278
814	0.1082712127
815	0.1082269366
816	0.1082125943
817	0.1082054621
818	0.1082029241
819	0.1081677459
820	0.1081182417
821	0.1081024124
822	0.1080679326
823	0.1080336399
824	0.1080395874
825	0.108012306
826	0.1079838812
827	0.1079745431
828	0.1079512205
829	0.1079147171
830	0.1079088086
831	0.1078645218
832	0.1078554066
833	0.1078232217
834	0.1078004653
835	0.1077838696
836	0.1077736045
837	0.1077316706
838	0.1076960583
839	0.1076748982
840	0.1076382976
841	0.1076195796
842	0.1075820813
843	0.1075632416
844	0.1075081574
845	0.1074982173
846	0.1074862068
847	0.1074597039
848	0.107428393
849	0.1074221495
850	0.1074106853
851	0.1073812043
852	0.1073312384
853	0.1073130268
854	0.1072822325
855	0.107273607
856	0.1072635759
857	0.1072521923
858	0.1072316261
859	0.1072065704
860	0.1071943153
861	0.107144446
862	0.1071209642
863	0.107120619
864	0.1070855306
865	0.1070601933
866	0.1070456823
867	0.1070282669
868	0.1070134924
869	0.1070001853
870	0.1069737802
871	0.1069515109
872	0.1068954503
873	0.1068715452
874	0.1068596693
875	0.1068484244
876	0.1068334047
877	0.1068033298
878	0.1067857284
879	0.1067688814
880	0.1067199772
881	0.1066890001
882	0.1066624319
883	0.1066419069
884	0.1066260647
885	0.1066065325
886	0.1065861078
887	0.1065494884
888	0.1065245397
889	0.1064835195
890	0.1064713497
891	0.10644779
892	0.1064309402
893	0.1064098319
894	0.1063912029
895	0.106351482
896	0.1063169696
897	0.1062675373
898	0.1062448764
899	0.1062072465
900	0.1061677774
901	0.1061566512
902	0.1061573126
903	0.106103722
904	0.1060911464
905	0.1060587742
906	0.1060250823
907	0.1059982558
908	0.1059548201
909	0.105934358
910	0.1058887683
911	0.1058573546
912	0.1058197806
913	0.1057944786
914	0.1057595135
915	0.1057559399
916	0.1057333024
917	0.1057135973
918	0.1056579399
919	0.1056443199
920	0.1056134548
921	0.105574002
922	0.1055640581
923	0.1055379363
924	0.1055089058
925	0.1054966328
926	0.1054887773
927	0.1054593048
928	0.1054143041
929	0.1053768951
930	0.1053609252
931	0.1053471729
932	0.1053214089
933	0.1052908008
934	0.1052883213
935	0.1052552355
936	0.1052253883
937	0.1051862952
938	0.1051553398
939	0.105112513
940	0.1050810223
941	0.105072678
942	0.1050298211
943	0.1049900629
944	0.1049689825
945	0.1049582677
946	0.104927848
947	0.104898771
948	0.1048801024
949	0.1048719331
950	0.104854649
951	0.104829486
952	0.1047957814
953	0.1047702726
954	0.1047503626
955	0.1047466167
956	0.104726969
957	0.1046920555
958	0.104664821
959	0.1046184445
960	0.1045663113
961	0.104538561
962	0.1045315859
963	0.1045175857
964	0.1045032098
965	0.1044721116
966	0.1044466732
967	0.1044124081
968	0.1044031522
969	0.1043818673
970	0.1043439896
971	0.1043226089
972	0.1043032864
973	0.1042916081
974	0.1042534181
975	0.1042517185
976	0.1042205255
977	0.1041917288
978	0.104154542
979	0.104130568
980	0.1041109121
981	0.1040942828
982	0.104073097
983	0.1040557672
984	0.1040677389
985	0.1040394388
986	0.1040100884
987	0.1040090297
988	0.1039841988
989	0.1039590148
990	0.103957561
991	0.1039345688
992	0.1039111975
993	0.1038837688
994	0.1038634254
995	0.1038403927
996	0.1038163973
997	0.1038138644
998	0.1037781005
999	0.1037536386
