iter	Passed	Remaining
139	3991	24520
140	4020	24491
141	4047	24457
142	4078	24444
143	4105	24407
144	4132	24366
145	4161	24344
146	4192	24325
147	4224	24316
148	4254	24300
149	4290	24314
150	4322	24304
151	4357	24309
152	4385	24280
153	4414	24249
154	4442	24219
155	4468	24173
156	4499	24159
157	4526	24123
158	4554	24090
159	4583	24061
160	4611	24029
161	4641	24007
162	4667	23968
163	4698	23953
164	4725	23916
165	4755	23890
166	4787	23881
167	4817	23858
168	4848	23840
169	4878	23820
170	4910	23804
171	4943	23796
172	4975	23785
173	5008	23776
174	5039	23759
175	5068	23730
176	5097	23700
177	5126	23675
178	5157	23653
179	5186	23628
180	5215	23599
181	5248	23587
182	5278	23566
183	5309	23547
184	5341	23529
185	5370	23503
186	5403	23492
187	5430	23454
188	5460	23432
189	5487	23395
190	5514	23358
191	5544	23331
192	5574	23306
193	5605	23287
194	5640	23287
195	5676	23284
196	5703	23247
197	5730	23210
198	5761	23190
199	5788	23152
200	5814	23112
201	5843	23082
202	5870	23048
203	5902	23031
204	5930	23000
205	5957	22964
206	5987	22936
207	6015	22905
208	6041	22866
209	6069	22834
210	6095	22793
211	6120	22749
212	6149	22723
213	6175	22682
214	6205	22658
215	6234	22629
216	6265	22608
217	6293	22577
218	6322	22545
219	6352	22521
220	6380	22490
221	6405	22448
222	6436	22428
223	6471	22417
224	6497	22381
225	6521	22335
226	6552	22312
227	6577	22271
228	6604	22234
229	6628	22191
230	6654	22153
231	6678	22108
232	6705	22072
233	6731	22036
234	6762	22013
235	6787	21972
236	6815	21942
237	6841	21904
238	6871	21878
239	6897	21842
240	6929	21822
241	6957	21791
242	6982	21753
243	7009	21716
244	7036	21684
245	7064	21653
246	7090	21615
247	7116	21578
248	7143	21546
249	7171	21514
250	7201	21488
251	7227	21453
252	7254	21417
253	7282	21388
254	7313	21366
255	7342	21338
256	7371	21311
257	7401	21285
258	7431	21261
259	7459	21229
260	7488	21202
261	7513	21163
262	7542	21135
263	7572	21110
264	7601	21083
265	7626	21044
266	7652	21008
267	7677	20970
268	7704	20935
269	7728	20895
270	7754	20858
271	7781	20827
272	7807	20792
273	7832	20754
274	7861	20726
275	7885	20685
276	7911	20648
277	7935	20610
278	7962	20576
279	7990	20547
280	8016	20511
281	8041	20473
282	8068	20442
283	8093	20405
284	8119	20368
285	8143	20329
286	8167	20291
287	8193	20255
288	8222	20230
289	8249	20197
290	8274	20159
291	8299	20123
292	8324	20087
293	8351	20054
294	8378	20022
295	8402	19985
296	8428	19950
297	8453	19913
298	8479	19880
299	8502	19840
300	8527	19804
301	8552	19767
302	8578	19734
303	8602	19694
304	8627	19659
305	8652	19623
306	8677	19587
307	8701	19549
308	8727	19515
309	8756	19489
310	8781	19454
311	8809	19426
312	8838	19399
313	8867	19371
314	8915	19387
315	8950	19373
316	8979	19346
317	9009	19321
318	9036	19291
319	9062	19257
320	9088	19223
321	9113	19188
322	9137	19151
323	9165	19124
324	9191	19090
325	9217	19057
326	9243	19023
327	9268	18990
328	9298	18964
329	9328	18940
330	9357	18913
331	9384	18881
332	9468	18966
333	9518	18980
334	9544	18945
335	9570	18913
336	9599	18885
337	9624	18849
338	9650	18816
339	9675	18782
340	9700	18747
341	9726	18713
342	9749	18675
343	9772	18636
344	9798	18603
345	9828	18578
346	9855	18547
347	9881	18514
348	9914	18493
349	9940	18460
350	9966	18427
351	9994	18398
352	10018	18362
353	10054	18348
354	10085	18323
355	10112	18293
356	10141	18265
357	10173	18243
358	10203	18218
359	10237	18199
360	10269	18177
361	10301	18156
362	10329	18127
363	10363	18106
364	10392	18080
365	10423	18055
366	10452	18028
367	10477	17993
368	10505	17964
369	10535	17939
370	10567	17916
371	10598	17892
372	10626	17862
373	10652	17830
374	10690	17816
375	10722	17794
376	10751	17767
377	10781	17740
378	10810	17713
379	10840	17687
380	10871	17662
381	10901	17636
382	10932	17612
383	10961	17583
384	10995	17564
385	11024	17535
386	11055	17512
387	11084	17483
388	11112	17455
389	11146	17434
390	11175	17406
391	11207	17382
392	11237	17357
393	11264	17325
394	11292	17295
395	11320	17266
396	11349	17238
397	11380	17213
398	11409	17186
399	11439	17158
400	11472	17136
401	11498	17104
402	11528	17077
403	11597	17109
404	11628	17083
405	11660	17060
406	11693	17038
407	11730	17021
408	11760	16994
409	11792	16969
410	11823	16943
411	11854	16918
412	11890	16899
413	11918	16869
414	11952	16848
415	11981	16820
416	12011	16792
417	12042	16767
418	12074	16743
419	12111	16726
420	12148	16707
421	12179	16681
422	12211	16657
423	12239	16627
424	12271	16602
425	12303	16577
426	12333	16550
427	12366	16527
428	12396	16500
429	12434	16483
430	12466	16457
431	12493	16427
432	12525	16401
433	12555	16374
434	12586	16347
435	12620	16324
436	12648	16295
437	12687	16279
438	12729	16266
439	12761	16242
440	12791	16214
441	12823	16189
442	12855	16163
443	12885	16136
444	12919	16112
445	12951	16088
446	12982	16061
447	13014	16035
448	13048	16013
449	13079	15986
450	13108	15956
451	13139	15930
452	13166	15898
453	13203	15878
454	13236	15854
455	13264	15824
456	13302	15805
457	13335	15781
458	13369	15757
459	13405	15736
460	13439	15713
461	13474	15691
462	13506	15665
463	13536	15636
464	13565	15607
465	13593	15577
466	13621	15546
467	13648	15515
468	13678	15486
469	13707	15457
470	13740	15432
471	13770	15404
472	13796	15371
473	13824	15341
474	13853	15311
475	13883	15283
476	13911	15253
477	13940	15224
478	13969	15194
479	14002	15169
480	14034	15143
481	14066	15117
482	14097	15090
483	14128	15062
484	14161	15037
485	14189	15007
486	14221	14980
487	14257	14958
488	14290	14933
489	14322	14907
490	14361	14887
491	14393	14861
492	14423	14833
493	14457	14808
494	14487	14780
495	14521	14755
496	14553	14729
497	14586	14703
498	14614	14673
499	14645	14645
500	14672	14613
501	14708	14591
502	14735	14559
503	14761	14526
504	14790	14497
505	14816	14464
506	14842	14432
507	14872	14403
508	14902	14375
509	14935	14349
510	14967	14323
511	14998	14295
512	15043	14280
513	15077	14255
514	15106	14226
515	15136	14198
516	15163	14165
517	15196	14140
518	15232	14117
519	15266	14092
520	15293	14060
521	15325	14033
522	15356	14006
523	15384	13975
524	15416	13948
525	15446	13919
526	15478	13892
527	15506	13861
528	15537	13833
529	15563	13801
530	15591	13771
531	15619	13740
532	15648	13710
533	15675	13679
534	15704	13650
535	15732	13618
536	15761	13589
537	15789	13558
538	15818	13529
539	15845	13497
540	15874	13468
541	15906	13441
542	15934	13410
543	15968	13385
544	15997	13355
545	16028	13327
546	16060	13300
547	16097	13277
548	16124	13246
549	16157	13219
550	16185	13189
551	16215	13160
552	16245	13131
553	16273	13101
554	16302	13071
555	16370	13072
556	16399	13043
557	16431	13015
558	16461	12986
559	16494	12960
560	16529	12934
561	16559	12905
562	16589	12876
563	16618	12846
564	16650	12819
565	16682	12792
566	16713	12763
567	16745	12735
568	16772	12704
569	16804	12677
570	16831	12645
